"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00014040","1982-07-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  227","H,,S"
"ASN00014040","1982-07-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  230","H,,S"
"ASN00014040","1982-07-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  223","H,,S"
"ASN00014040","1982-07-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  231","H,,S"
"ASN00014040","1982-07-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  233","H,,S"
"ASN00014040","1982-07-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  227","H,,S"
"ASN00014040","1982-07-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  228","H,,S"
"ASN00014040","1982-07-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  249","H,,S"
"ASN00014040","1982-07-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  252","H,,S"
"ASN00014040","1982-07-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  218","H,,S"
"ASN00014040","1982-07-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  203","H,,S"
"ASN00014040","1982-07-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  214","H,,S"
"ASN00014040","1982-07-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  217","H,,S"
"ASN00014040","1982-07-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  226","H,,S"
"ASN00014040","1982-07-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  227","H,,S"
"ASN00014040","1982-07-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  229","H,,S"
"ASN00014040","1982-07-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  239","H,,S"
"ASN00014040","1982-07-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  231","H,,S"
"ASN00014040","1982-07-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  230","H,,S"
"ASN00014040","1982-07-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  237","H,,S"
"ASN00014040","1982-07-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  242","H,,S"
"ASN00014040","1982-07-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  250","H,,S"
"ASN00014040","1982-07-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  247","H,,S"
"ASN00014040","1982-07-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  244","H,,S"
"ASN00014040","1982-07-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  240","H,,S"
"ASN00014040","1982-07-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  265","H,,S"
"ASN00014040","1982-07-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  244","H,,S"
"ASN00014040","1982-07-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  219","H,,S"
"ASN00014040","1982-08-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  240","H,,S"
"ASN00014040","1982-08-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  249","H,,S"
"ASN00014040","1982-08-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  243","H,,S"
"ASN00014040","1982-08-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  242","H,,S"
"ASN00014040","1982-08-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  247","H,,S"
"ASN00014040","1982-08-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  259","H,,S"
"ASN00014040","1982-08-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  255","H,,S"
"ASN00014040","1982-08-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  258","H,,S"
"ASN00014040","1982-08-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  258","H,,S"
"ASN00014040","1982-08-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  246","H,,S"
"ASN00014040","1982-08-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1982-08-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1982-08-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  251","H,,S"
"ASN00014040","1982-08-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  247","H,,S"
"ASN00014040","1982-08-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  254","H,,S"
"ASN00014040","1982-08-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  257","H,,S"
"ASN00014040","1982-08-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  252","H,,S"
"ASN00014040","1982-08-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  240","H,,S"
"ASN00014040","1982-08-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   20",",,S",,,,,,,,,,,,,,,,,"  258","H,,S"
"ASN00014040","1982-08-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  257","H,,S"
"ASN00014040","1982-08-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  257","H,,S"
"ASN00014040","1982-08-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  261","H,,S"
"ASN00014040","1982-08-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  251","H,,S"
"ASN00014040","1982-08-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1982-08-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  262","H,,S"
"ASN00014040","1982-08-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  261","H,,S"
"ASN00014040","1982-08-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1982-08-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  248","H,,S"
"ASN00014040","1982-08-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S",,,,,,,,,,,,,,,,,"  254","H,,S"
"ASN00014040","1982-08-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   51",",,S",,,,,,,,,,,,,,,,,"  237","H,,S"
"ASN00014040","1982-08-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   10",",,S",,,,,,,,,,,,,,,,,"  249","H,,S"
"ASN00014040","1982-09-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  150",",,S",,,,,,,,,,,,,,,,,"  249","H,,S"
"ASN00014040","1982-09-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  251","H,,S"
"ASN00014040","1982-09-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  257","H,,S"
"ASN00014040","1982-09-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1982-09-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1982-09-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  258","H,,S"
"ASN00014040","1982-09-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1982-09-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  261","H,,S"
"ASN00014040","1982-09-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1982-09-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1982-09-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1982-09-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  251","H,,S"
"ASN00014040","1982-09-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1982-09-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1982-09-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","1982-09-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1982-09-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1982-09-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","1982-09-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1982-09-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  275","H,,S"
"ASN00014040","1982-09-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","1982-09-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","1982-09-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1982-09-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  268","H,,S"
"ASN00014040","1982-09-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1982-09-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","1982-09-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1982-09-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1982-09-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1982-09-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1982-10-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","1982-10-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","1982-10-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   10",",,S",,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1982-10-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","1982-10-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  275","H,,S"
"ASN00014040","1982-10-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","1982-10-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1982-10-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","1982-10-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1982-10-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","1982-10-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  262","H,,S"
"ASN00014040","1982-10-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1982-10-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1982-10-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  270","H,,S"
"ASN00014040","1982-10-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","1982-10-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","1982-10-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","1982-10-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1982-10-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","1982-10-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","1982-10-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1982-10-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1982-10-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","1982-10-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1982-10-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","1982-10-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","1982-10-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","1982-10-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1982-10-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1982-10-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","1982-10-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","1982-11-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1982-11-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","1982-11-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  119",",,S",,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1982-11-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   10",",,S",,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1982-11-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","1982-11-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","1982-11-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  589",",,S",,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1982-11-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1982-11-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1982-11-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","1982-11-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","1982-11-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1982-11-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1982-11-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   10",",,S",,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1982-11-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","1982-11-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  429",",,S",,,,,,,,,,,,,,,,,"  246","H,,S"
"ASN00014040","1982-11-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","1982-11-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  381",",,S",,,,,,,,,,,,,,,,,"  240","H,,S"
"ASN00014040","1982-11-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1982-11-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S",,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","1982-11-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","1982-11-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","1982-11-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","1982-11-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","1982-11-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1982-12-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1982-12-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","1982-12-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","1982-12-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   61",",,S",,,,,,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","1982-12-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","1982-12-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  301","H,,S"
"ASN00014040","1982-12-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   30",",,S",,,,,,,,,,,,,,,,,"  270","H,,S"
"ASN00014040","1982-12-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","1982-12-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   89",",,S",,,,,,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","1982-12-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","1982-12-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   41",",,S",,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1982-12-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","1982-12-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  306","H,,S"
"ASN00014040","1982-12-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","1982-12-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","1982-12-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   79",",,S",,,,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","1982-12-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1982-12-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0","D,,S",,,,,,,,,,,,,,,,,"  300","H,,S"
"ASN00014040","1982-12-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  299","H,,S"
